id_buku;isbn;title;penulis_full;tempat;penerbit;year;sinta_id;_sys_date_processed;category;nama_versi_kepegawaian;nama_versi_akademik;jenis_pegawai;jurusan;fakultas
139974;6237593918;Material Fotokatalis Dan Karakterisasinya;AULIA DEWI ROSANTI, FAHMI HIDAYAT, YULY KUSUMAWATI, ARIF FADLAN, ANGGITA RARA KUSUMA WARDANI;Yogyakarta;CV ASWAJA PRESSINDO;2022;6199133;2022-11-10 00:07:24;buku monograf;Arif Fadlan, S.Si., M.Si., D.Sc;Arif Fadlan, S.Si., M.Si., D.Sc;Dosen;Kimia;Fakultas Sains dan Analitika Data
38569;9786025022128;KIMIA 1;Taslim Ersam...[et al.];Surabaya;Media Bersaudara, CV;2018;6199133;2022-11-10 00:07:24;buku ajar;Arif Fadlan, S.Si., M.Si., D.Sc;Arif Fadlan, S.Si., M.Si., D.Sc;Dosen;Kimia;Fakultas Sains dan Analitika Data
36208;9786024011499;Karakterisasi Struktur Padatan;Didik Prasetyoko, Hamzah Fansuri, Yatim Lailun Ni'mah, Arif Fadlan;Yogyakarta;Deepublish;2016;6199133;2022-11-10 00:07:24;buku referensi;Arif Fadlan, S.Si., M.Si., D.Sc;Arif Fadlan, S.Si., M.Si., D.Sc;Dosen;Kimia;Fakultas Sains dan Analitika Data
31313;9786020917955;Kompendium literasi anak;editor, Kartika Nuswantara, Eka Dian Savitri, Ni Gusti Made Rai;Surabaya;ITS Press;2017;6200170;2022-11-10 00:07:24;;Hermanto, S.S., M.Pd.;Hermanto, S.S., M.Pd.;Dosen;Studi Pembangunan;Fakultas Desain Kreatif dan Bisnis Digital
48017;9786027430945;SMART CITY: KONSEP, MODEL, & TEKNOLOGI;Bangun Muljo Sukojo... [et al.];Surabaya;Asosiasi Sistem Informasi Indonesia (AISINDO);2019;6649424;2022-11-10 00:07:24;lainnya;Hamdan Dwi Rizqi, S.Si., M.Si.;Hamdan Dwi Rizqi, S.Si., M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
38569;9786025022128;KIMIA 1;Taslim Ersam...[et al.];Surabaya;Media Bersaudara, CV;2018;6649424;2022-11-10 00:07:24;buku ajar;Hamdan Dwi Rizqi, S.Si., M.Si.;Hamdan Dwi Rizqi, S.Si., M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
112170;9786235797113;Modul praktikum [sumber elektronis] : analisa sistem tenaga;penulis, Cahayahati;Padang;LPPM Universitas Bung Hatta;2022;6674726;2022-11-10 00:07:24;buku ajar;;;;;
58031;9786024731670;Catatan perjalanan : dari akademisi, birokrasi, hingga diplomasi;Widi A Pratikto;;Airlangga University Press;2019;6697104;2022-11-10 00:07:24;;Prof. Ir. Agoes Pratikto, M.Sc., Ph.D.;Prof. Ir. Agoes Pratikto, M.Sc., Ph.D.;Dosen;Teknik Kelautan;Fakultas Teknologi Kelautan
58035;9786029749960;Struktur pelindung pantai;Widi A. Pratikto... [et al.];;PT. Mediatama Saptakarya;2014;6697104;2022-11-10 00:07:24;;Prof. Ir. Agoes Pratikto, M.Sc., Ph.D.;Prof. Ir. Agoes Pratikto, M.Sc., Ph.D.;Dosen;Teknik Kelautan;Fakultas Teknologi Kelautan
58042;9786027062306;Agenda strategis membangun kejayaan kembali maritim Indonesia;"Widi Agoes Pratikto, Suwardi ; editor, Soni Fahruri";;Lembaga Riset Nusantara Sustainable Resources Init;2014;6697104;2022-11-10 00:07:24;;Prof. Ir. Agoes Pratikto, M.Sc., Ph.D.;Prof. Ir. Agoes Pratikto, M.Sc., Ph.D.;Dosen;Teknik Kelautan;Fakultas Teknologi Kelautan
58046;9786029494815;Kiprah kaprah pejuang maritim : torehan perjalanan dari akademisi, birokrasi, hingga di diplomasi;Widi A. Praktikto;;ITS Press;2013;6697104;2022-11-10 00:07:24;;Prof. Ir. Agoes Pratikto, M.Sc., Ph.D.;Prof. Ir. Agoes Pratikto, M.Sc., Ph.D.;Dosen;Teknik Kelautan;Fakultas Teknologi Kelautan
35681;9795033484;Perencanaan Fasilitas Pantai dan Laut;"Widi Agus Pratikno;Haryo Dwito Armono;Suntoyo";Yogyakarta;BPFE;1997;6697104;2022-11-10 00:07:24;;Prof. Ir. Agoes Pratikto, M.Sc., Ph.D.;Prof. Ir. Agoes Pratikto, M.Sc., Ph.D.;Dosen;Teknik Kelautan;Fakultas Teknologi Kelautan
71998;9786025542527;Pengembangan bahan karbon dari biomassa;Darminto, Malik Anjelh Baqiya, Retno Asih;Surabaya;ITS Press;2018;6711373;2022-11-10 00:07:24;;Retno Asih, S.Si., M.Si., Ph.D.;Retno Asih, S.Si., M.Si., Ph.D.;Dosen;Fisika;Fakultas Sains dan Analitika Data
71164;9786237343707;Kewirausahaan sosial: potret ekonomi Pancasila;Susety Darmanto, Adi Ekopriyono,  Banu Prasetyo;Malang;CV. IRDH (International Research and Development f;2019;6722355;2022-11-10 00:07:24;buku referensi;Banu Prasetyo, S.Fil, M.Phil.;Banu Prasetyo, S.Fil, M.Phil.;Dosen;Studi Pembangunan;Fakultas Desain Kreatif dan Bisnis Digital
69910;9786236608647;Pengantar teknologi informasi;tim penulis, Yunita Ardilla...[et al.];Bandung;Widina Bhakti Persada Bandung;2020;6724359;2022-11-10 00:07:24;buku referensi;;;;;
61660;9786236512265;Cloud computing : teori dan implementasi;Eko Nursanty, Yo Ceng Giap ... [et al.];Medan;Yayasan Kita Menulis;2020;6724359;2022-11-10 00:07:24;buku referensi;;;;;
55414;9789793980270;Penyajian informatif tabel, grafik dan statistik;Muhammad Arif Tiro, Muhammad Ahsan;;Andira Karya Mandiri Publisher;2014;6724761;2022-11-10 00:07:24;;Dr. Muhammad Ahsan, S.Si.;Dr. Muhammad Ahsan, S.Si.;Dosen;Statistika;Fakultas Sains dan Analitika Data
141804;9786233180429;Metode statistika untuk ilmu sosial;penulis, Sri Pingit Wulandari...[et al.];Surabaya;ITS Press;2021;6727993;2022-11-10 00:07:24;buku ajar;Zakiatul Wildani, S.Si., M.Sc.;Zakiatul Wildani, S.Si., M.Sc.;Dosen;D4 Statistika Bisnis;Fakultas Vokasi
96594;9786233180054;Kumpulan paper terpilih di bidang sains dan teknologi kelautan-kebumian;Pusat Penelitian Sains Dan Teknologi Kelautan-kebumian (STKK) DRPM-ITS;Surabaya;ITS Press;2020;6728031;2022-11-10 00:07:24;;Dr. Dendy Satrio, S.ST.;Dr. Dendy Satrio, S.ST.;Dosen;Teknik Kelautan;Fakultas Teknologi Kelautan
98853;9786239727710;Bakteriologi spesies kosmopolit;"penulis, Arif Luqman ... [et al.] ; editor, Arif Luqman";;Departemen Biologi Institut Teknologi Sepuluh Nope;2021;6728295;2022-11-10 00:07:24;;Dr.rer.nat. Arif Luqman, S.Si., M.T.;Dr.rer.nat. Arif Luqman, S.Si., M.T.;Dosen;Biologi;Fakultas Sains dan Analitika Data
39120;9786025372100;Kerangka konsep sistem informasi akuntansi dan keuangan;"penulis, Ahmad Habib, Berlian Al Kindhi ; editor, Aris Sudaryanto";;Fakultas Teknik Universitas 17 Agustus 1945 Suraba;2018;6730726;2022-11-10 00:07:24;;Dr. Berlian Al Kindhi, S.ST., M.T.;Dr. Berlian Al Kindhi, S.ST., M.T.;Dosen;D4 Teknik Elektro Otomasi;Fakultas Vokasi
34771;9789811084642;Sustainable Houses and Living in the Hot-Humid Climates of Asia;"Chapter 32; Usep Surahman, Tetsu kubota";Singapore;Springer Nature;2018;6745213;2022-11-10 00:07:24;;Dr.Eng. Didit Novianto, S.T., M.Eng.;Dr.Eng. Didit Novianto, S.T., M.Eng.;Dosen;Arsitektur;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
149845;9786230020438;Kamulah lelaki dan wanita hebat itu!;Arum Faiza dan Mushonnifun Faiz;Jakarta;PT. Elex Media Komputindo;2020;6755916;2022-11-10 00:07:24;lainnya;Mushonnifun Faiz Sugihartanto, S.T., M.Sc.;Mushonnifun Faiz Sugihartanto, S.T., M.Sc.;Dosen;Manajemen Bisnis;Fakultas Desain Kreatif dan Bisnis Digital
85279;9786021062999;Separuh;Mushonnifun Faiz Sugihartanto;;Sunrise;2016;6755916;2022-11-10 00:07:24;;Mushonnifun Faiz Sugihartanto, S.T., M.Sc.;Mushonnifun Faiz Sugihartanto, S.T., M.Sc.;Dosen;Manajemen Bisnis;Fakultas Desain Kreatif dan Bisnis Digital
139460;9786239953003;Analisa Kekuatan Konstruksi Deck Kapal Tongkang Pemancang;Santi Frestiqauli;Semarang;Dewa Publisher;2022;6775395;2022-11-10 00:07:24;buku referensi;;;;;
139459;9786239953058;Engineering Critical Assessment Instalasi Pipa Bawah Laut dengan Metode Elemen Hingga;Santi Frestiqauli;Bandung;Dewa Publisher;2022;6775395;2022-11-10 00:07:24;buku referensi;;;;;
139474;9786232125766;Perspective [sumber elektronik];Santi Frestiqauli;Semarang;Qauli Publisher;2018;6775395;2022-11-10 00:07:24;buku monograf;;;;;
139471;9786232129559;#Volunteerisme;Santi Frestiqauli;Semarang;Qauli Publisher;2014;6775395;2022-11-10 00:07:24;buku monograf;;;;;
